ORDER_ID,CUSTOMER_ID,ORDER_DATE,CATEGORY,           PRICE,    QUANTITY,REVENUE,PAYMENT_METHOD,CUSTOMER_AGE,GENDER,REVIEW_SCORE,IS_RETURNED
O100314,C1057,5/26/2023,Beauty,298.67,4,1194.68,UPI,30,Female,4,0
O100315,C1270,12/8/2023,Home,167.86,2,335.72,Credit Card,53,Male,5,0
O100316,C1203,11/3/2023,Electronics,219.66,4,878.64,Credit Card,61,Male,4,0
O100317,C1155,4/19/2023,Clothing,118.09,4,472.36,Debit Card,58,Female,4,0
O100318,C1168,3/3/2023,Electronics,204.61,1,204.61,Bank Transfer,46,Female,4,0
O100319,C1090,3/8/2023,Sports,421.02,1,421.02,UPI,47,Male,5,0
O100320,C1257,10/14/2023,Beauty,423.89,1,423.89,Debit Card,21,Male,5,0
O100321,C1204,1/22/2023,Sports,254.9,2,509.8,Credit Card,49,Female,4,0
O100322,C1472,2/9/2023,Home,200.78,4,803.12,UPI,19,Female,4,0
O100323,C1294,7/27/2023,Beauty,329.23,3,987.69,Bank Transfer,29,Female,4,0
O100324,C1059,7/27/2023,Electronics,418.82,1,418.82,Debit Card,52,Male,5,0
O100325,C1411,11/13/2023,Sports,302.92,2,605.84,Debit Card,61,Male,4,0
O100326,C1224,2/24/2023,Clothing,209.45,2,418.9,Bank Transfer,62,Female,4,0
O100327,C1269,2/10/2023,Sports,205.49,2,410.98,Debit Card,56,Female,4,0
O100328,C1114,6/20/2023,Clothing,85.94,3,257.82,Credit Card,42,Male,5,0
O100329,C1272,9/19/2023,Clothing,330.08,3,990.24,Debit Card,18,Female,5,0
O100330,C1373,11/27/2023,Clothing,485.06,3,1455.18,PayPal,48,Male,3,0
O100331,C1075,5/12/2023,Clothing,89.03,2,178.06,PayPal,46,Male,3,0
O100332,C1390,12/2/2023,Electronics,218.29,4,873.16,PayPal,25,Female,4,0
O100333,C1238,10/16/2023,Books,87.69,4,350.76,Bank Transfer,45,Female,1,0
O100334,C1443,11/18/2023,Home,333.58,1,333.58,PayPal,61,Female,4,0
O100335,C1035,8/29/2023,Sports,281.28,3,843.84,Debit Card,37,Female,3,0
O100336,C1303,1/29/2023,Home,267.93,4,1071.72,UPI,43,Male,1,0
O100337,C1159,8/25/2023,Sports,228.84,1,228.84,Credit Card,22,Male,2,0
O100338,C1189,5/27/2023,Electronics,345.66,4,1382.64,Credit Card,41,Female,4,0
O100339,C1237,10/25/2023,Books,164.95,1,164.95,Credit Card,56,Female,4,0
O100340,C1466,10/20/2023,Beauty,246.98,4,987.92,PayPal,55,Female,2,0
O100341,C1310,9/1/2023,Books,157.43,4,629.72,PayPal,59,Male,5,0
O100342,C1231,2/22/2023,Home,98.23,3,294.69,Credit Card,25,Male,3,0
O100343,C1021,5/7/2023,Beauty,481.86,3,1445.58,Bank Transfer,51,Female,4,1
O100344,C1269,9/25/2023,Books,190.28,2,380.56,PayPal,35,Female,4,0
O100345,C1191,5/25/2023,Sports,287.45,4,1149.8,Bank Transfer,44,Female,5,0
O100346,C1348,11/3/2023,Electronics,339.87,3,1019.61,Debit Card,48,Male,4,0
O100347,C1169,2/18/2023,Books,327.36,2,654.72,Bank Transfer,45,Female,3,0
O100348,C1130,12/3/2023,Books,162.47,1,162.47,PayPal,58,Female,5,0
O100349,C1042,10/26/2023,Beauty,49.79,3,149.37,PayPal,58,Female,2,0
O100350,C1159,12/2/2023,Beauty,383.77,4,1535.08,Bank Transfer,55,Male,4,1
O100351,C1305,12/29/2023,Electronics,439.56,3,1318.68,Debit Card,36,Female,5,0
O100352,C1330,6/18/2023,Clothing,151.95,3,455.85,UPI,42,Male,3,0
O100353,C1331,12/10/2023,Sports,306.87,3,920.61,UPI,38,Female,4,0
O100354,C1010,7/5/2023,Home,300.26,4,1201.04,PayPal,52,Male,3,0
O100355,C1175,9/6/2023,Clothing,303.71,2,607.42,PayPal,31,Male,4,0
O100356,C1080,2/9/2023,Home,192.99,2,385.98,Credit Card,25,Male,4,0
O100357,C1339,6/22/2023,Books,17.69,2,35.38,PayPal,42,Female,4,0
O100358,C1079,3/25/2023,Clothing,292.19,4,1168.76,UPI,53,Male,4,0
O100359,C1370,8/13/2023,Electronics,407.43,2,814.86,Bank Transfer,61,Female,5,0
O100360,C1347,5/2/2023,Sports,101.91,3,305.73,UPI,33,Female,4,0
O100361,C1386,8/18/2023,Clothing,125.52,3,376.56,UPI,32,Male,3,0
O100362,C1159,8/29/2023,Clothing,101.31,2,202.62,Debit Card,21,Female,3,0
O100363,C1237,5/25/2023,Sports,157.11,3,471.33,UPI,45,Female,4,0
O100364,C1495,3/24/2023,Clothing,307.12,2,614.24,UPI,19,Male,3,0
O100365,C1447,5/9/2023,Electronics,65.33,3,195.99,Bank Transfer,24,Female,4,0
O100366,C1284,2/22/2023,Beauty,264.96,3,794.88,UPI,59,Male,3,1
O100367,C1146,2/12/2023,Clothing,215.14,2,430.28,Debit Card,24,Female,5,0
O100368,C1464,9/20/2023,Clothing,265.62,3,796.86,Bank Transfer,30,Male,4,0
O100369,C1485,4/24/2023,Sports,442.68,1,442.68,Debit Card,43,Male,3,0
O100370,C1213,1/28/2023,Sports,208.46,1,208.46,UPI,59,Female,5,0
O100371,C1121,7/17/2023,Electronics,122.25,1,122.25,Debit Card,21,Male,3,0
O100372,C1015,6/13/2023,Electronics,214.75,2,429.5,Debit Card,42,Male,2,0
O100373,C1071,1/20/2023,Home,228.63,2,457.26,Bank Transfer,22,Male,3,0
O100374,C1389,12/28/2023,Sports,432.08,3,1296.24,Bank Transfer,38,Male,2,0
O100375,C1464,2/10/2023,Electronics,322.78,4,1291.12,Debit Card,24,Male,4,0
O100376,C1428,3/18/2023,Books,198.5,1,198.5,UPI,42,Female,5,0
O100377,C1057,5/28/2023,Clothing,349.1,3,1047.3,Debit Card,59,Male,4,0
O100378,C1025,5/3/2023,Sports,347.76,3,1043.28,UPI,41,Female,2,0
O100379,C1033,2/26/2023,Sports,363.55,2,727.1,UPI,49,Male,3,0
O100380,C1324,9/21/2023,Books,47.4,1,47.4,PayPal,53,Male,3,0
O100381,C1150,8/8/2023,Electronics,117.19,1,117.19,UPI,56,Female,2,0
O100382,C1124,10/20/2023,Sports,38.47,1,38.47,PayPal,61,Male,3,0
O100383,C1269,7/4/2023,Electronics,440.64,2,881.28,UPI,20,Male,4,0
O100384,C1200,8/29/2023,Electronics,169.84,2,339.68,Bank Transfer,19,Female,5,0
O100385,C1130,1/9/2023,Home,281.1,2,562.2,Credit Card,40,Female,4,0
O100386,C1124,12/3/2023,Beauty,283.34,4,1133.36,Credit Card,22,Female,3,0
O100387,C1069,1/23/2023,Home,104.46,4,417.84,UPI,59,Female,2,0
O100388,C1417,11/26/2023,Clothing,379.3,1,379.3,Bank Transfer,33,Female,4,0
O100389,C1324,4/4/2023,Clothing,463.95,1,463.95,Credit Card,40,Female,4,0
O100390,C1019,5/31/2023,Clothing,496.28,4,1985.12,Credit Card,61,Male,3,0
O100391,C1454,1/22/2023,Home,51,2,102,Debit Card,35,Female,5,0
O100392,C1418,10/6/2023,Sports,306.2,4,1224.8,Debit Card,55,Male,3,0
O100393,C1386,11/28/2023,Clothing,63.24,3,189.72,Debit Card,62,Female,4,0
O100394,C1442,1/25/2023,Beauty,468.79,1,468.79,Debit Card,18,Female,3,0
O100395,C1064,7/8/2023,Sports,226.37,4,905.48,Bank Transfer,35,Female,4,1
O100396,C1459,7/17/2023,Home,251,2,502,PayPal,54,Female,4,0
O100397,C1355,9/12/2023,Home,201.6,2,403.2,UPI,35,Female,4,0
O100398,C1411,2/12/2023,Beauty,268.58,2,537.16,Bank Transfer,23,Male,2,0
O100399,C1221,11/5/2023,Clothing,410.27,3,1230.81,UPI,38,Female,1,0
O100400,C1165,2/22/2023,Electronics,115.69,2,231.38,Debit Card,37,Female,4,1
O100401,C1157,8/17/2023,Books,289.71,1,289.71,Bank Transfer,50,Male,5,0
O100402,C1354,8/16/2023,Home,305.1,2,610.2,Bank Transfer,63,Male,3,0
O100403,C1373,6/30/2023,Books,202.34,1,202.34,Bank Transfer,30,Female,4,0
O100404,C1328,1/30/2023,Electronics,17.78,1,17.78,Bank Transfer,32,Female,5,0
O100405,C1263,12/14/2023,Clothing,483.08,4,1932.32,Credit Card,45,Male,3,0
O100406,C1435,11/8/2023,Beauty,222.56,4,890.24,Bank Transfer,23,Male,1,0
O100407,C1065,2/4/2023,Clothing,303.26,3,909.78,Debit Card,36,Female,4,0
O100408,C1197,10/18/2023,Electronics,99.93,1,99.93,UPI,19,Male,4,0
O100409,C1348,8/19/2023,Home,311.65,3,934.95,Debit Card,26,Female,4,0
O100410,C1391,2/9/2023,Books,41.94,4,167.76,PayPal,63,Female,2,0
O100411,C1204,6/10/2023,Beauty,35.83,4,143.32,Debit Card,21,Male,5,0
O100412,C1492,2/28/2023,Electronics,309.53,4,1238.12,PayPal,46,Female,4,0
O100413,C1266,7/18/2023,Books,215.91,3,647.73,Credit Card,54,Female,5,0
O100414,C1397,5/14/2023,Beauty,101.34,3,304.02,Bank Transfer,44,Male,4,0
O100415,C1314,5/27/2023,Beauty,368.14,2,736.28,Bank Transfer,22,Male,1,0
O100416,C1063,3/11/2023,Electronics,243.27,2,486.54,Bank Transfer,55,Male,3,0
O100417,C1461,1/1/2024,Sports,72.87,3,218.61,Credit Card,22,Female,3,0
O100418,C1342,6/27/2023,Beauty,124.39,1,124.39,Credit Card,35,Female,2,0
O100419,C1457,6/3/2023,Clothing,188.85,1,188.85,PayPal,28,Female,4,0
O100420,C1261,4/25/2023,Electronics,53.55,2,107.1,PayPal,21,Male,5,0
O100421,C1122,9/10/2023,Electronics,327.6,3,982.8,Debit Card,58,Female,4,0
O100422,C1240,10/10/2023,Clothing,199.23,2,398.46,UPI,30,Male,2,0
O100423,C1034,6/8/2023,Sports,331.05,1,331.05,Bank Transfer,18,Female,5,0
O100424,C1394,7/29/2023,Books,143.29,2,286.58,Credit Card,57,Male,4,0
O100425,C1498,6/12/2023,Beauty,331.38,3,994.14,Credit Card,39,Female,4,0
O100426,C1239,12/15/2023,Books,37.99,4,151.96,Debit Card,62,Male,3,0
O100427,C1450,10/10/2023,Beauty,258.55,1,258.55,UPI,25,Male,1,0
O100428,C1394,3/8/2023,Sports,359.58,1,359.58,UPI,41,Male,2,0
O100429,C1426,3/5/2023,Books,256.75,4,1027,PayPal,48,Female,3,0
O100430,C1085,3/24/2023,Home,388.45,3,1165.35,PayPal,45,Female,4,0
O100431,C1486,9/23/2023,Home,277.06,2,554.12,Credit Card,49,Female,2,0
O100432,C1101,11/22/2023,Books,45.9,4,183.6,Debit Card,45,Male,5,0
O100433,C1321,6/5/2023,Books,117.78,1,117.78,UPI,19,Male,4,0
O100434,C1258,11/25/2023,Clothing,131.43,4,525.72,UPI,31,Male,2,1
O100435,C1088,12/4/2023,Books,241.74,3,725.22,UPI,27,Female,5,0
O100436,C1432,10/16/2023,Electronics,490.09,2,980.18,Credit Card,30,Male,4,0
O100437,C1024,11/25/2023,Books,406.83,4,1627.32,Debit Card,51,Male,2,0
O100438,C1393,10/20/2023,Sports,464.4,3,1393.2,UPI,26,Male,4,0
O100439,C1255,11/18/2023,Books,222.51,1,222.51,Debit Card,39,Female,3,1
O100440,C1248,5/6/2023,Beauty,339.61,3,1018.83,Bank Transfer,63,Female,1,1
O100441,C1233,2/7/2023,Beauty,337.37,2,674.74,Credit Card,56,Male,5,1
O100442,C1226,8/1/2023,Sports,129.86,1,129.86,Bank Transfer,38,Male,5,0
O100443,C1175,11/7/2023,Clothing,281.12,3,843.36,Debit Card,61,Female,2,0
O100444,C1376,6/26/2023,Sports,377.83,1,377.83,PayPal,39,Female,4,0
O100445,C1264,10/15/2023,Electronics,58.43,1,58.43,Debit Card,32,Male,2,1
O100446,C1239,3/4/2023,Home,246.76,3,740.28,Bank Transfer,41,Male,3,0
O100447,C1073,2/19/2023,Electronics,380.3,1,380.3,Debit Card,20,Female,3,0
O100448,C1443,11/12/2023,Sports,346,3,1038,PayPal,61,Male,4,0
O100449,C1417,6/17/2023,Books,84.24,2,168.48,Debit Card,33,Male,5,0
O100450,C1391,3/23/2023,Sports,441.32,4,1765.28,UPI,57,Female,3,0
O100451,C1256,6/7/2023,Sports,330.49,1,330.49,Credit Card,27,Male,5,0
O100452,C1484,7/21/2023,Books,309.41,2,618.82,Bank Transfer,58,Male,4,0
O100453,C1111,10/26/2023,Home,264.46,2,528.92,Credit Card,43,Male,5,0
O100454,C1145,9/11/2023,Books,10.46,1,10.46,Bank Transfer,51,Female,5,0
O100455,C1275,1/5/2023,Electronics,379.35,3,1138.05,Bank Transfer,23,Male,5,1
O100456,C1452,5/16/2023,Beauty,187.31,1,187.31,Debit Card,21,Female,5,0
O100457,C1188,1/24/2023,Sports,298.56,1,298.56,Credit Card,55,Male,4,0
O100458,C1186,10/11/2023,Home,6.59,2,13.18,Credit Card,63,Female,4,0
O100459,C1259,8/19/2023,Books,51.03,3,153.09,Debit Card,24,Male,4,0
O100460,C1066,2/19/2023,Sports,37.1,4,148.4,Debit Card,21,Female,2,0
O100461,C1286,7/7/2023,Clothing,301.69,3,905.07,PayPal,48,Female,1,0
O100462,C1257,1/21/2023,Electronics,320.06,3,960.18,Credit Card,39,Male,4,0
O100463,C1366,6/20/2023,Sports,491.07,1,491.07,UPI,48,Female,5,0
O100464,C1077,11/7/2023,Books,189.86,2,379.72,PayPal,50,Female,2,0
O100465,C1477,11/10/2023,Home,301.12,3,903.36,PayPal,64,Female,5,1
O100466,C1316,6/3/2023,Books,323.07,1,323.07,Debit Card,23,Female,4,0
O100467,C1363,10/16/2023,Home,63.58,2,127.16,Bank Transfer,64,Male,5,0
O100468,C1189,6/19/2023,Beauty,288.08,4,1152.32,Credit Card,22,Female,3,0
O100469,C1299,6/7/2023,Beauty,170.58,1,170.58,Credit Card,60,Female,1,0
O100470,C1136,12/2/2023,Books,140.17,1,140.17,UPI,62,Male,5,0
O100471,C1370,1/27/2023,Books,427.1,2,854.2,Bank Transfer,22,Male,5,0
O100472,C1269,11/19/2023,Beauty,402.31,2,804.62,UPI,22,Female,5,0
O100473,C1076,12/15/2023,Clothing,29.67,3,89.01,Credit Card,52,Male,4,0
O100474,C1098,1/10/2023,Sports,383.93,2,767.86,Debit Card,63,Female,4,0
O100475,C1078,7/31/2023,Beauty,376.93,4,1507.72,PayPal,42,Female,5,0
O100476,C1257,11/10/2023,Sports,33.24,2,66.48,Credit Card,39,Male,3,0
O100477,C1266,4/17/2023,Books,453.6,4,1814.4,Debit Card,27,Female,3,0
O100478,C1270,7/12/2023,Home,227.62,1,227.62,PayPal,23,Female,2,0
O100479,C1468,9/30/2023,Home,21.64,4,86.56,UPI,35,Female,5,0
O100480,C1347,12/15/2023,Beauty,268.55,1,268.55,Debit Card,44,Female,3,0
O100481,C1099,5/7/2023,Home,15.8,4,63.2,UPI,28,Female,5,0
O100482,C1116,6/2/2023,Home,468.73,2,937.46,PayPal,43,Female,4,0
O100483,C1163,9/3/2023,Home,366.76,2,733.52,UPI,38,Female,3,0
O100484,C1148,3/4/2023,Books,103.06,4,412.24,UPI,36,Female,3,1
O100485,C1459,7/22/2023,Home,483.84,1,483.84,PayPal,58,Female,1,0
O100486,C1022,5/28/2023,Beauty,211.91,1,211.91,Credit Card,24,Female,4,0
O100487,C1474,8/15/2023,Beauty,490.36,1,490.36,Debit Card,51,Female,4,0
O100488,C1110,4/14/2023,Books,396.89,1,396.89,Debit Card,34,Female,4,0
O100489,C1071,2/25/2023,Books,424.22,2,848.44,UPI,38,Male,2,0
O100490,C1125,1/26/2023,Beauty,111.96,2,223.92,UPI,51,Male,5,0
O100491,C1327,4/30/2023,Electronics,375.9,4,1503.6,Credit Card,41,Female,5,0
O100492,C1170,8/30/2023,Electronics,181.21,3,543.63,PayPal,49,Male,3,0
O100493,C1494,10/9/2023,Clothing,168.46,2,336.92,Bank Transfer,39,Female,1,0
O100494,C1245,11/30/2023,Clothing,331.52,4,1326.08,Debit Card,45,Female,3,1
O100495,C1147,11/27/2023,Electronics,282.29,4,1129.16,Credit Card,43,Male,4,0
O100496,C1274,1/20/2023,Clothing,51.61,3,154.83,Bank Transfer,25,Male,3,0
O100497,C1479,1/19/2023,Sports,400.18,3,1200.54,Bank Transfer,40,Male,5,0
O100498,C1480,5/29/2023,Electronics,388.93,3,1166.79,Credit Card,28,Female,3,0
O100499,C1291,11/5/2023,Electronics,147.13,4,588.52,Debit Card,58,Female,4,0
O100500,C1233,11/25/2023,Books,399.97,3,1199.91,UPI,32,Female,5,0
O100501,C1456,3/10/2023,Books,83.19,4,332.76,Bank Transfer,23,Female,5,0
O100502,C1099,2/27/2023,Home,429.3,3,1287.9,PayPal,44,Female,3,1
O100503,C1332,5/12/2023,Beauty,74.65,1,74.65,PayPal,25,Male,5,0
O100504,C1378,6/22/2023,Home,80.29,4,321.16,UPI,47,Male,4,0
O100505,C1090,11/9/2023,Beauty,441.8,4,1767.2,Bank Transfer,28,Female,4,1
O100506,C1264,6/17/2023,Electronics,211.79,3,635.37,Bank Transfer,38,Male,5,0
O100507,C1095,3/13/2023,Sports,498.55,2,997.1,Debit Card,48,Male,4,0
O100508,C1004,5/14/2023,Sports,345,3,1035,PayPal,50,Female,1,0
O100509,C1386,5/17/2023,Home,108.83,2,217.66,Debit Card,22,Male,5,0
O100510,C1134,12/1/2023,Home,151.76,2,303.52,PayPal,23,Male,5,0
O100511,C1342,3/2/2023,Sports,238.23,3,714.69,Debit Card,61,Male,4,0
O100512,C1208,12/18/2023,Books,249.64,3,748.92,Debit Card,29,Male,3,0
O100513,C1328,6/1/2023,Home,357.45,4,1429.8,UPI,43,Male,2,0
O100514,C1113,3/10/2023,Sports,75.28,1,75.28,PayPal,64,Female,3,0
O100515,C1383,11/7/2023,Home,220.58,4,882.32,Bank Transfer,39,Female,5,0
O100516,C1388,10/3/2023,Beauty,422.65,3,1267.95,PayPal,52,Male,1,0
O100517,C1349,11/2/2023,Electronics,57.64,3,172.92,UPI,57,Female,1,0
O100518,C1271,12/27/2023,Home,87.73,4,350.92,Credit Card,18,Male,5,0
O100519,C1032,10/8/2023,Books,323.23,4,1292.92,PayPal,42,Male,3,0
O100520,C1085,6/17/2023,Books,38.91,1,38.91,Bank Transfer,63,Male,5,1
O100521,C1349,4/16/2023,Beauty,120.22,1,120.22,UPI,52,Female,2,0
O100522,C1047,9/19/2023,Sports,327.13,2,654.26,Credit Card,44,Female,4,0
O100523,C1068,9/20/2023,Sports,226.29,2,452.58,Bank Transfer,31,Male,5,0
O100524,C1287,8/25/2023,Beauty,193.3,2,386.6,Debit Card,31,Male,4,0
O100525,C1203,5/11/2023,Electronics,213.61,2,427.22,PayPal,43,Male,5,0
O100526,C1024,8/5/2023,Home,355.31,2,710.62,Credit Card,20,Male,5,0
O100527,C1479,2/5/2023,Sports,13.91,3,41.73,Credit Card,31,Female,5,0
O100528,C1210,4/3/2023,Clothing,415.55,4,1662.2,Bank Transfer,36,Female,5,0
O100529,C1457,7/15/2023,Sports,353.32,1,353.32,Bank Transfer,53,Female,2,0
O100530,C1042,12/16/2023,Beauty,11.14,4,44.56,UPI,42,Male,5,0
O100531,C1335,6/28/2023,Electronics,117.04,2,234.08,PayPal,47,Female,4,0
O100532,C1271,3/7/2023,Beauty,439.23,2,878.46,PayPal,58,Male,3,0
O100533,C1388,1/12/2023,Home,494.57,3,1483.71,Bank Transfer,33,Female,3,0
O100534,C1273,7/14/2023,Clothing,22.16,3,66.48,PayPal,28,Female,5,0
O100535,C1178,3/21/2023,Home,263.12,1,263.12,PayPal,37,Male,3,0
O100536,C1017,12/5/2023,Sports,370.1,1,370.1,UPI,26,Male,4,0
O100537,C1124,4/16/2023,Electronics,440.09,1,440.09,Credit Card,25,Male,4,0
O100538,C1229,11/3/2023,Beauty,161.89,4,647.56,Credit Card,63,Male,5,0
O100539,C1380,1/23/2023,Sports,446.8,1,446.8,Bank Transfer,39,Male,4,0
O100540,C1277,4/22/2023,Electronics,297.89,1,297.89,PayPal,21,Female,4,0
O100541,C1120,10/22/2023,Home,120.92,4,483.68,UPI,62,Female,5,0
O100542,C1122,6/4/2023,Clothing,139.43,3,418.29,UPI,58,Male,4,0
O100543,C1212,6/3/2023,Home,40.11,1,40.11,Credit Card,35,Male,4,0
O100544,C1321,12/14/2023,Sports,27.6,4,110.4,UPI,36,Female,3,1
O100545,C1025,6/26/2023,Beauty,169.02,1,169.02,Bank Transfer,52,Female,3,0
O100546,C1357,8/2/2023,Sports,143.94,4,575.76,PayPal,30,Female,4,0
O100547,C1193,4/5/2023,Books,29.5,4,118,Bank Transfer,60,Male,5,0
O100548,C1435,4/26/2023,Home,234.11,1,234.11,PayPal,59,Female,3,1
O100549,C1469,1/30/2023,Books,201.52,1,201.52,Bank Transfer,58,Female,5,0
O100550,C1286,9/29/2023,Clothing,440.53,3,1321.59,Bank Transfer,58,Male,1,0
O100551,C1131,4/15/2023,Home,27.2,3,81.6,Credit Card,30,Female,5,0
O100552,C1434,7/9/2023,Electronics,197.99,3,593.97,UPI,29,Male,5,0
O100553,C1027,5/18/2023,Sports,132.8,1,132.8,UPI,50,Male,5,1
O100554,C1448,2/7/2023,Clothing,411.49,4,1645.96,UPI,42,Male,4,0
O100555,C1246,4/17/2023,Home,132.52,3,397.56,Debit Card,64,Male,5,0
O100556,C1109,4/8/2023,Beauty,334.32,1,334.32,Credit Card,53,Female,4,0
O100557,C1469,5/5/2023,Beauty,212.38,4,849.52,UPI,50,Male,4,0
O100558,C1204,5/3/2023,Books,376.18,2,752.36,Debit Card,46,Female,4,0
O100559,C1195,8/27/2023,Books,298.86,2,597.72,Debit Card,31,Female,4,1
O100560,C1134,7/4/2023,Books,308.22,4,1232.88,Bank Transfer,20,Female,5,0
O100561,C1051,8/29/2023,Home,451.71,2,903.42,PayPal,20,Female,4,0
O100562,C1161,7/31/2023,Electronics,10.79,2,21.58,UPI,29,Male,3,0
O100563,C1380,3/16/2023,Electronics,290.71,2,581.42,Debit Card,54,Female,2,0
O100564,C1152,3/20/2023,Clothing,174.87,3,524.61,Debit Card,41,Male,4,0
O100565,C1195,10/19/2023,Clothing,347.78,2,695.56,Bank Transfer,53,Female,4,0
O100566,C1132,9/8/2023,Beauty,156.63,2,313.26,Bank Transfer,47,Female,4,0
O100567,C1087,6/30/2023,Clothing,412.1,4,1648.4,PayPal,61,Female,5,0
O100568,C1095,10/5/2023,Beauty,162.84,4,651.36,Credit Card,49,Male,4,0
O100569,C1430,2/8/2023,Beauty,354.27,1,354.27,Credit Card,41,Male,4,0
O100570,C1212,3/12/2023,Beauty,218.11,4,872.44,PayPal,54,Male,5,0
O100571,C1363,3/19/2023,Electronics,81.46,1,81.46,PayPal,27,Female,4,0
O100572,C1192,1/31/2023,Books,173.6,3,520.8,UPI,44,Female,4,0
O100573,C1338,9/7/2023,Electronics,340.17,1,340.17,Credit Card,25,Female,4,0
O100574,C1007,1/9/2023,Books,494.08,1,494.08,Debit Card,48,Female,4,0
O100575,C1009,9/15/2023,Beauty,245.37,4,981.48,Bank Transfer,41,Male,4,1
O100576,C1055,2/19/2023,Books,195.18,3,585.54,PayPal,63,Male,1,0
O100577,C1099,11/14/2023,Books,84.21,2,168.42,Debit Card,23,Female,5,0
O100578,C1137,7/23/2023,Electronics,148.18,1,148.18,Debit Card,54,Female,5,0
O100579,C1236,10/17/2023,Clothing,444.76,4,1779.04,PayPal,35,Female,5,1
O100580,C1351,2/11/2023,Beauty,147.76,3,443.28,Credit Card,34,Male,4,0
O100581,C1208,7/14/2023,Sports,273,1,273,UPI,58,Female,4,0
O100582,C1029,11/23/2023,Electronics,382.14,3,1146.42,PayPal,40,Male,4,0
O100583,C1256,8/11/2023,Beauty,133.37,3,400.11,Debit Card,38,Male,3,0
O100584,C1459,9/28/2023,Electronics,483.38,3,1450.14,PayPal,21,Male,3,0
O100585,C1462,12/21/2023,Books,73.9,3,221.7,Bank Transfer,30,Female,4,0
O100586,C1024,2/8/2023,Beauty,203.88,1,203.88,Debit Card,52,Male,5,0
O100587,C1092,6/11/2023,Electronics,286.84,2,573.68,PayPal,36,Male,3,0
O100588,C1386,12/31/2023,Sports,24.53,1,24.53,Credit Card,54,Female,4,0
O100589,C1084,10/16/2023,Clothing,482.19,1,482.19,UPI,51,Female,5,0
O100590,C1347,10/4/2023,Home,435.63,1,435.63,Bank Transfer,28,Male,4,0
O100591,C1405,12/19/2023,Beauty,341.97,1,341.97,Credit Card,63,Female,1,1
O100592,C1028,2/20/2023,Sports,474.81,2,949.62,PayPal,61,Male,4,0
O100593,C1175,11/6/2023,Books,296.42,2,592.84,UPI,53,Female,3,0
O100594,C1497,6/17/2023,Electronics,382.09,3,1146.27,Debit Card,44,Female,4,0
O100595,C1252,4/27/2023,Home,290.75,3,872.25,UPI,31,Female,4,0
O100596,C1222,4/6/2023,Beauty,303.05,3,909.15,UPI,21,Female,5,0
O100597,C1044,11/13/2023,Home,498.08,4,1992.32,PayPal,62,Male,4,0
O100598,C1043,5/18/2023,Clothing,447.08,3,1341.24,Bank Transfer,55,Male,3,0
O100599,C1379,7/19/2023,Home,485.91,1,485.91,Debit Card,48,Male,5,0
O100600,C1047,1/3/2023,Home,464.98,2,929.96,Bank Transfer,60,Female,5,0
O100601,C1390,5/19/2023,Electronics,318.11,1,318.11,PayPal,33,Male,5,0
O100602,C1096,8/9/2023,Sports,367.86,2,735.72,UPI,47,Female,1,1
O100603,C1053,1/14/2023,Electronics,340.03,1,340.03,Debit Card,57,Male,3,0
O100604,C1306,11/3/2023,Home,370.25,1,370.25,Bank Transfer,54,Male,5,0
O100605,C1150,7/31/2023,Sports,377.95,1,377.95,Credit Card,26,Male,5,0
O100606,C1293,9/24/2023,Clothing,308.73,4,1234.92,Bank Transfer,40,Male,4,0
O100607,C1072,5/18/2023,Home,206.73,2,413.46,Debit Card,48,Female,2,0
O100608,C1075,2/2/2023,Clothing,59.94,4,239.76,Bank Transfer,30,Female,5,0
O100609,C1216,6/3/2023,Sports,477.78,3,1433.34,Credit Card,55,Female,3,0
O100610,C1129,5/7/2023,Beauty,252.81,2,505.62,Bank Transfer,33,Male,4,0
O100611,C1235,2/24/2023,Clothing,356.5,4,1426,Debit Card,64,Male,3,0
O100612,C1486,7/22/2023,Home,203.65,3,610.95,UPI,31,Female,3,0
O100613,C1412,6/18/2023,Sports,15.9,3,47.7,Debit Card,56,Female,3,0
O100614,C1418,11/30/2023,Books,489.6,1,489.6,PayPal,36,Female,4,0
O100615,C1165,11/5/2023,Beauty,65.85,1,65.85,PayPal,40,Female,5,0
O100616,C1161,4/1/2023,Sports,411.61,2,823.22,Debit Card,37,Female,4,0
O100617,C1377,12/22/2023,Beauty,358.41,4,1433.64,Bank Transfer,41,Male,3,0
O100618,C1167,7/12/2023,Home,64.38,3,193.14,Bank Transfer,40,Female,5,0
O100619,C1059,10/16/2023,Clothing,83.52,2,167.04,UPI,35,Male,5,0
O100620,C1350,10/9/2023,Electronics,139.42,1,139.42,Bank Transfer,32,Male,2,0
O100621,C1225,5/30/2023,Beauty,392.59,2,785.18,Credit Card,49,Female,4,0
O100622,C1345,9/13/2023,Clothing,293.72,4,1174.88,Debit Card,58,Male,3,1
O100623,C1130,12/4/2023,Clothing,45.94,4,183.76,Bank Transfer,28,Female,5,0
O100624,C1038,8/18/2023,Books,284.67,2,569.34,Bank Transfer,61,Female,4,1
O100625,C1274,9/17/2023,Beauty,471.78,3,1415.34,Bank Transfer,23,Male,4,1
O100626,C1405,7/4/2023,Beauty,49.2,2,98.4,UPI,40,Male,4,0
O100627,C1056,5/8/2023,Beauty,318.19,4,1272.76,Debit Card,27,Male,2,0
